07:13|seven-thirteen|It was all the more surprising and indeed alarming a little later, said Austerlitz, when I looked out of the corridor window of my carriage just before the train left at seven-thirteen, to find it dawning upon me with perfect certainty that I had seen the pattern of glass and steel roof above the platforms before.|Austerlitz|WG Sebald|unknown
07:14|07:14|07:14 GMT<br/>William spotted him the moment he entered the terminal. A dark blue double-breasted blazer, white shirt, and striped tie. The commander probably slept in double-breasted pajamas.|Nothing Ventured|Jeffrey Archer|sfw
07:14|07:14|I jump onto Rocker to look at Watch, he says 07:14. I can skateboard on Rocker without holding on to her, then I whee back onto Duvet and I’m snowboarding instead.|Room|Emma Donoghue|unknown
07:14|7.14|At 7.14 Harry knew he was alive. He knew that because the pain could be felt in every nerve fibre.|The Redeemer|Jo Nesbo|unknown
07:15|fifteen minutes past seven|The raft drifted steadily north. “There must be a current.” The current was carrying them north, toward the hotel. He looked at his watch and was astonished to see it was fifteen minutes past seven. Only fifteen minutes had passed since he had last looked at his watch. It seemed like two hours.|Jurassic Park|Michael Crichton|unknown
07:15|7:15 A.M.|At 7:15 A.M., January 25th, we started flying northwestward under McTighe's pilotage with ten men, seven dogs, a sledge, a fuel and food supply, and other items including the plane's wireless outfit.|At the Mountains of Madness|H.P. Lovecraft|unknown
07:15|7.15|Gough again knocked on Mr. and Mrs. Kent's bedroom door. This time it was opened - Mary Kent had got out of bed and put on her dressing gown, having just checked her husband's watch: it was 7.15. A confused conversation ensued, in which each woman seemed to assume Saville was with the other.|The Suspicions of Mr. Whicher|Kate Summerscale|unknown
07:15|quarter-past seven|It was early in April in the year ’83 that I woke one morning to find Sherlock Holmes standing, fully dressed, by the side of my bed. He was a late riser, as a rule, and as the clock on the mantelpiece showed me that it was only a quarter-past seven, I blinked up at him in some surprise, and perhaps just a little resentment, for I was myself regular in my habits.|The Adventure of the Speckled Band|Sir Arthur Conan Doyle|unknown
07:15|7.15|This strange loop has a curious effect on causality. We get up in the morning and leave the house at 7.15 because we have to get to work by 9 o'clock. Scientifically, this is a very bizarre form of causality: the future is affecting the past.|The Globe|Terry Pratchett|sfw
07:16|07.16|The Zombie SmartGuide works much harder to construct these fictional, time-travel tooth-brushing scenarios than it ever did on normal tooth-brushing scenarios when it was alive. It literally does this all day long. Lately it's taken to showing the transition from 07.16 to 07.17 quite frequently.|The Seed Collectors|Scarlett Thomas|sfw
07:17|7.17 am|As of 7.17 am local time on 30 June 1908, Padzhitnoff had been working for nearly a year as a contract employee of the Okhrana, receiving five hundred rubles a month, a sum which hovered at the exorbitant end of spy-budget outlays for those years.|Against the Day|Thomas Pynchon|unknown
07:18|7:18 A.M.|7:18 A.M.<br/>"Ulysses to Sirene. Do you read me?"<br/>When his radio crackled, Armont was in the medical facility of the Bates Motel, watching as a plasma IV was attached to Dimitri's arm. He immediately grabbed for it.|Project Cyclops|Thomas Hoover|sfw
07:19|7.19 am|I opened the sunroof and turned up the CD player volume to combat fatigue, and at 7.19 am on Saturday, with the caffeine still running all around my brain, Jackson Browne and I pulled into Moree.|The Rosie Project|Graeme Simsion|unknown
07:20|twenty past seven|The two policemen arrived at the Hotel Monarche at twenty past seven that Thursday morning. They were tired, discontent, and hungry. Since midnight they had visited forty-three hotels on the west side of the city, on each occasion with no success.|A Matter of Honor|Jeffrey Archer|sfw
07:20|7:20|The Chairman got out of bed at 7:20 and lit his first cigarette. He couldn’t remember exactly when he had woken. At 6:10 he had phoned Tony, who was already up and waiting for his call.|Shall We Tell the President?|Jeffrey Archer|sfw
07:20|7:20|At 7:20, the door swung open and Anne reappeared to carry out her most important function of the day. “Time to take you through to the studio, Harry.”|Cometh the Hour|Jeffrey Archer|sfw
07:20|7.20 a.m.|And this was my timetable when I lived at home with Father and I thought that Mother was dead from a heart attack (this was the timetable for a Monday and also it is an approximation). 7.20 a.m. Wake up|The Curious Incident of the Dog in the Night-Time|Mark Haddon|unknown
07:20|seven-twenty|He who had been a boy very credulous of life was no longer greatly interested in the possible and improbable adventures of each new day. He escaped from reality till the alarm-clock rang, at seven-twenty.|Babbitt|Sinclair Lewis|unknown
07:21|7.21 a.m.|Why it felt important to know the time she didn’t know, other than to try and root herself in the midst of this chaos. 7.21 a.m. So many people would have been eating breakfast, getting ready for work or the Passover holiday.|The Little Wartime Library|KateThompson|unknown
07:22|7:22 A.M.|7:22 A.M.<br/>"Do you know how to handle this?" Vance handed Cally the MP5 he was carrying. He had brought it up the hill to try to take out Ramirez, but after the fiasco with the flash grenades, he hadn't fired a shot.|Project Cyclops|Thomas Hoover|nsfw
07:23|7:23 A.M.|7:23 A.M. <br/> The transmit seemed to be working, and he was getting out everything he knew—the location of the Hind, the fake nationality, the attack on the frigate. But was anybody picking it up? The heavy Soviet radio was rapidly drawing down its batteries, but he figured it was now or never.|Project Cyclops|Thomas Hoover|sfw
07:23|7:23|Sebastian had to borrow his mother’s alarm clock to make sure he was up in time to catch the 7:23 to Paddington. Emma was waiting for him in the hall and offered to drive him to Temple Meads. It soon became clear why.|Best Kept Secret|Jeffrey Archer|sfw
07:24|7:24 a.m.|All three morning shows had offered him their highest rated spot, at 7:24 a.m. Six minutes didn’t sound like a long time, but in television terms, only ex-presidents and Oscar winners could take it for granted.|Cometh the Hour|Jeffrey Archer|sfw
07:24|7:24 a.m.|There was a brief murmur of voices; then Stephen Courtney-Brigs followed her into the sitting-room. Glancing at the clock, Dalgliesh saw that the hands stood at 7:24 a.m. The working day had almost begun.|Shroud for a Nightingale|P.D. James|sfw
07:25|7:25 a.m.|After taking several phone calls during breakfast, she still hadn’t had a chance to consider the arguments for and against Lord Samuels’s proposal before her driver pulled up outside the front door at 7:25 a.m.|This Was a Man|Jeffrey Archer|sfw
07:25|twenty-five minutes past seven|At twenty-five minutes past seven: Ker Karraje, Engineer Serko and Captain Spade advance to the extermity of the point, where they sweep the north-western horizon with their telescopes.|Facing the Flag|Jules Verne|sfw
07:25|7:25|He tried one more time at 7:25, and nothing had changed. It ran and ran, eleven, twelve, thirteen times. <br>He threw his guitar in his dad’s car and drove south toward Prescott. The Built to Spill tape was still in the tape deck, and he just let it keep going; it might as well be the damn soundtrack to everything.|Kitchens of the Great Midwest|J. Ryan Stradal|nsfw
07:25|7.25 a.m.|7.25 a.m. Clean teeth and wash face|The Curious Incident of the Dog in the Night-Time|Mark Haddon|sfw
07:26|twenty-six minutes past seven|Chuck was on deck at twenty-six minutes past seven when marines in helmets and backpacks began to swarm down the rope nets hanging over the sides of the ship and jump into the high-sided landing craft.|Winter of the World|Ken Follett|sfw
07:27|7:27|The pilot welcomed them aboard and warned them there might be a slight delay. Dexter checked his watch: 7:27. He began drumming his fingers on the armrest that divided him from Scott.|Honor Among Thieves|Jeffrey Archer|sfw
07:27|7.27|His appointment with the doctor was for 8.45. It was 7.27.|The Return of the Dancing Master|Henning Mankell|unknown
07:28|seven twenty-eight|"As you know, we're on twenty-four hour call and I got here at seven twenty-eight. We decided to start the investigation at once. The undertakers will collect the body as soon as you've finished."|The Murder Room|P.D. James|sfw
07:29|7:29|Lamont was waiting for her on platform 11, and they boarded the 7:29 to Guildford, second class. On arrival they were met by Superintendent Wall, the only man from the Surrey Constabulary who'd been fully briefed on what they had planned for the rest of the day.|Nothing Ventured|Jeffrey Archer|sfw
07:29|minute before seven-thirty|Everybody turns in his chair and watches that butter sneak on down the wall, starting, hanging still, shooting ahead and leaving a shiny trail behind it on the pane. Nobody says a word. They look at the butter, then at the clock, then back at the butter. The clock’s moving now.<br>The butter makes it down to the floor about a half minute before seven-thirty, and McMurphy gets back all the money he lost.|One Flew Over the Cuckoo’s Nest|Ken Kesey|sfw
07:29|7.29|At 7.29 in the morning of 1 July, the cinematographer finds himself filming silence itself.|At Break of Day|Elizabeth Speller|unknown
07:30|half-past seven|About half-past seven I woke, and opened my window on a fine sunshiny day. The clock had struck eight, and I was just going out to chain up the dogs again, when I heard a sudden whisking of petticoats on the stairs behind me.|The Moonstone|Wilkie Collins|unknown
07:30|seven-thirty|At seven-thirty, Chetta Reynolds blew into the examining room where the Stones and their ceaselessly screaming baby daughter had been stashed. The poet rumored to be on the short list for Presidential Medal of Freedom was dressed in straight-leg jeans and a BU sweatshirt with a hole in one elbow.|Doctor Sleep|Stephen King|unknown
07:30|seven-thirty|At seven-thirty the next morning, after less than three hours of broken, nightmare-haunted sleep, Tess booted up her office computer. But not to write. Writing was the farther thing from her mind.|Full Dark, No Stars|Stephen King|unknown
07:30|Seven-thirty|Seven-thirty back to the day room. The Big Nurse looks out through her special glass, always polished till you can’t tell it’s there, and nods at what she sees, reaches up and tears a sheet off her calendar one day closer to the goal.|One Flew Over the Cuckoo’s Nest|Ken Kesey|unknown
07:30|half-past seven|At half-past seven the next morning he rang the bell of 21 Blenheim Avenue.|After Rain|William Trevor|unknown
07:30|half past seven|Precisely at half past seven the station-master came into the traffic office. He weighed almost sixteen stone, but women always said that he was incredibly light on his feet when he danced.|Closely Observed Trains|Bohumil Hrabal|unknown
07:31|07:31|I told him he'd sold me on that and we folded the maps and put them back into their waterproof pouches. This was at 07:31 and Ferris got up and stretched his legs and asked for flying instructions.|The Sinkiang Executive|Adam Hall|sfw
07:31|7:31 A.M.|7:31 A.M.<br/>Bill Bates looked through the Sikorsky's wide windscreen and saw them coming. The time had arrived, he realized immediately, to make a move. Now or never.|Project Cyclops|Thomas Hoover|sfw
07:32|7:32|At 7:32, he suffered a fatal stroke.|IT|Stephen King|unknown
07:33|thirty-three minutes past seven|He was taken from me, by the inscrutable decree of the Almighty, on the fifth of this month at thirty-three minutes past seven in the morning, and died in peace of an influential attack of the chest - he had been asthmatic of late years, though otherwise in good health, praise God.|The Sin of Joost Avelingh: A Dutch Story|Maarten Maartens|sfw
07:33|7:33 A.M.|Wednesday 7:33 A.M.<br/>"You're lucky I love this spot," Vance said, gazing out over the city. "Nothing else on the planet could have got me up this early in the morning."|Project Daedalus|Thomas Hoover|sfw
07:34|7:34|7:34. Monday morning, Blackeberg. The burglar alarm at the ICA grocery store on Arvid Morne's way is set off.|Let the Right One In|John Ajvide Lindqvist|unknown
07:34|7:34|He made another entry in his logbook when Summers emerged from the building at 7:34, and set off in the direction of the local nick as his radio sprang to life. He listened carefully to what Paul had to report, and said he’d deal with it as soon as he was back in the office.|Turn a Blind Eye|Jeffrey Archer|sfw
07:35|7:35|Florentyna Kane did not wake until 7:35. She rolled over, trying to recall the dream she had just had, but none of it would come back to her, so she let her mind wander.|Shall We Tell the President?|Jeffrey Archer|sfw
07:35|7:35|Trying to identify the key facts, Ethan was suddenly aware he was looking at the wall clock; it was 7:35.<br/>“Wait a minute. When did you hear about this?”<br/>There was a tiny moment of hesitation. “The first news came in just before five.”|The Infinite Day|Chris Walley|sfw
07:35|7.35|I told him that it was me and he said, "It’s 7.35 on a Sunday morning. This is terribly inconsiderate of you. I realize you’re besotted with Marigold, but you must try and restrain your passion. Come to lunch. I’ve got something to show you."|Adrian Mole and the Weapons of Mass Destruction|Sue Townsend|unknown
07:35|7:35 am|At 7:35 am Ishigami left his apartment as he did every weekday morning.|The Devotion of Duspect X|Keigo Higashino|unknown
07:35|Seven thirty-five|I looked at my watch. Seven thirty-five.|Bare Bones|Kathy Reichs|unknown
07:36|7:36|7:36, sunrise. The hospital blinds were much better, darker than her own.|Let the Right One In|John Ajvide Lindqvist|unknown
07:37|twenty-three minutes to eight|My telephone rang at twenty-three minutes to eight, just as I put a cup of coffee down on the breakfast table.|Satellite People|Has Olav Lahlum|sfw
07:38|7:38 A.M.|7:38 A.M.<br/>"I copy," Nichols said into his mike. "When did the chopper lift off?"|Project Cyclops|Thomas Hoover|sfw
07:39|7:39|At 7:39 the aircraft taxied onto the runway to prepare for takeoff. When it stopped, Dexter asked the flight attendant what was holding them up.|Honor Among Thieves|Jeffrey Archer|sfw
07:39|7.39|"Now, at the station, do you recall speaking to Mr. Joseph Markew?"<br/>"Yes, indeed. I was standing on the platform waiting for my usual train - the 7.39 - when he accosted me."|Arthur and George|Julian Barnes|unknown
07:40|7.40 a.m.|7.40 a.m. Have breakfast.|The Curious Incident of the Dog in the Night-Time|Mark Haddon|sfw
07:41|nineteen minutes to eight|He rushed downstairs. The hall was empty; nineteen minutes to eight! The train left at eight o'clock. Had he time to saddle Bolero?|The Dark Flower|John Galsworthy|sfw
07:42|7:42|So he really had no choice but to pay an occasional visit to the living room instead, where the hands on the grandfather clock now indicated, rather unambiguously, that it was 7:42.|The Lincoln Highway|Amor Towles|unknown
07:42|seven, and forty-two minutes|I had been in the tech ninja sleeve only a few hours— seven, and forty-two minutes according to the time display chipped into my upper-left field of vision—but there were none of the usual download side effects.|Altered Carbon|Richard K. Morgan|unknown
07:42|Seven forty-two|Seven forty-two a.m., Mr. Gasparian: I curse you. I curse your arms so they will wither and die and fall off your body.|Magic Bleeds|Ilona Andrews|unknown
07:43|seventeen minutes to eight|It was seventeen minutes to eight. It seemed to me that should give me plenty of leeway, but I hadn't been there five minutes before I started to worry that I'd missed him.|The Burglar Who Thought He Was Bogart|Lawrence Block|sfw
07:44|sixteen minutes to eight|‘If you’re referring to Sergeant Jennings, sir, when I arrived this morning at sixteen minutes to eight, he was unshaven and incorrectly dressed, despite still being on duty. I didn’t bawl him out. But I did leave him in no doubt how I felt about his attitude and appearance while serving as a police officer.’|Next in Line|Jeffrey Archer|sfw
07:44|seven forty-four|She voices her thoughts: "It's not exactly how you'd choose to go, is it? You'd rather die flying a kite with your grandchildren, or at a great party or something. Not on the seven forty-four."|One Moment, One Morning|Sarah Rayner|unknown
07:45|quarter to eight|As for Koch, he spent half an hour at the silversmith’s below, before he went up to the old woman and he left him at exactly a quarter to eight. Now just consider…”|Crime and Punishment|Fyodor Dostoyevsky|sfw
07:45|seven-forty-five|"This morning I took the launch out for forty minutes or so to test the engine. She's been giving a bit of trouble. That took from seven-forty-five until twenty past eight, near enough."|The Lighthouse|P.D. James|sfw
07:45|quarter to eight|Tony marks papers until quarter to eight. Sunlight floods the room, made golden by the yellow leaves outside; a jet flies over; the garbage truck approaches along the street, clanking like a tank.|The Robber Bride|Margaret Atwood|unknown
07:45|Seven-forty-five|Seven-forty-five the black boys move down the line of Chronics taping catheters on the ones that will hold still for it. Catheters are second-hand condoms the ends clipped off and rubber-banded to tubes that run down pantlegs to a plastic sack marked DISPOSABLE NOT TO BE RE-USED, which it is my job to wash out at the end of each day.|One Flew Over the Cuckoo’s Nest|Ken Kesey|nsfw
07:45|fifteen minutes to eight|Contrary to his habit of being late, Pierre on that day arrived at the Bergs’ house, not at ten but at fifteen minutes to eight.|War and Peace|Leo Tolstoy|sfw
07:45|quarter to eight|Mr. Green left for work at a quarter to eight, as he did every morning. He walked down his front steps carrying his empty-looking leatherette briefcase with the noisy silver clasps, opened his car door, and ducked his head to climb into the driver's seat.|A Crime in the Neighborhood|Suzanne Berne|unknown
07:45|7:45|He taught me that if I had to meet someone for an appointment, I must refuse to follow the "stupid human habit" of arbitrarily choosing a time based on fifteen-minute intervals. "Never meet people at 7:45 or 6:30, Jasper, but pick times like 7:12 and 8:03!"|A Fraction of the Whole|Steve Toltz|unknown
07:45|7:45 A.M.|The knock on my door came at 7:45 A.M. from one of Monsieur Renaud's junior concierges who was there personally to wake me up and see that I was dressed in time to attend the show with Miranda, who had herself decided she'd like my assistance just six minutes earlier.|The Devil Wears Prada|Lauren Weisberger|sfw
07:46|7.46 a.m.|He awoke with a start. The clock on his bedside table said 7.46 a.m. He cursed, jumped out of bed and dressed. He stuffed his toothbrush and toothpaste in his jacket pocket, and parked outside the station just before 8 a.m. In reception, Ebba beckoned to him.|The Dogs of Riga|Henning Mankell|unknown
07:47|7.47|He looked across at his son. ‘You been booking in all those names, the way I taught you?’<br/>‘Sure have, Dad. Mr Parnell, 7.47; Mr Parker, 8.09; Mr Tudor-Jones, 8.11; Mr Alexander, 8.23.’|The Grass is Always Greener|Jeffrey Archer|sfw
07:47|7:47 A.M.|7:47 A.M.<br/>Vance had never been more scared in his life. This made a day at a stormy helm seem like a Sunday stroll. The down-draft was spinning him violently now, a lesson that rappelling was not for the faint of heart.|Project Cyclops|Thomas Hoover|sfw
07:48|7:48 A.M.|7:48 A.M.<br/>Vance stared up the mountain, puzzled. The silence baffled him, and then he realized why. He was not hearing the usual high-tension hum of transformers; nothing was operating. They had shut down the power.|Project Cyclops|Thomas Hoover|sfw
07:49|Eleven minutes to eight|"Eleven minutes to eight."<br/>"You're always right; there must be a clock in your head."|The End of the Beginning|Ray Bradbury|unknown
07:49|eleven minutes to eight|"When did you next see Dr. Wellesley?"<br/>"At just eleven minutes to eight."<br/>"Where?"<br/>"In the surgery."<br/>"He came back there?"<br/>"Yes."<br/>"How do you fix that precise time--eleven minutes to eight?"<br/>"Because he'd arranged to see a patient in Meadow Gate at ten minutes to eight. I glanced at the clock as he came in, saw what time it was, and reminded him of the appointment."|In the Mayor's Parlour|J.S. Fletcher|unknown
07:50|ten minutes to eight|DI Hogan rang the front doorbell at ten minutes to eight. It was opened a few moments later by someone who was clean-shaven, smartly dressed and clearly expecting him.|Next in Line|Jeffrey Archer|sfw
07:50|ten minutes to eight|She and Dakers had said nothing of interest to each other while they had been working and had left the library at the same time and gone into breakfast together. That had been at about ten minutes to eight.|Shroud for a Nightingale|P.D. James|sfw
07:50|ten minutes to eight|At about ten minutes to eight, Jim had squared the part of the work he had been doing - the window - so he decided not to start on the door or the skirting until after breakfast.|The Ragged Trousered Philanthropists|Robert Tressell|unknown
07:51|7:51|The plane swung around onto the take-off runway at 7:51, its jets revving before it moved slowly forward, then gathered speed. The wheels left the ground at 7:53.|Honor Among Thieves|Jeffrey Archer|sfw
07:51|nine minutes to eight|Vimes fished out the Gooseberry as a red-hot cabbage smacked into the road behind him. "Good morning!" he said brightly to the surprised imp. "What is the time, please?"<br/> "Er...nine minutes to eight, Insert Name Here," said the imp.|Thud!|Terry Pratchett|unknown
07:52|eight minutes to eight|Homicide Detective David Neiser arrived at the house on Twin Peaks Drive at eight minutes to eight. Chief Criminal Deputy Joe Doench was already there.|In the Still of the Night|Ann Rule|sfw
07:53|7:53|The plane swung around onto the take-off runway at 7:51, its jets revving before it moved slowly forward, then gathered speed. The wheels left the ground at 7:53.|Honor Among Thieves|Jeffrey Archer|sfw
07:53|Seven to eight|"What time is it?"<br/>"Seven to eight. Won't be long now."|Never Go Back|Robert Goddard|unknown
07:54|six minutes to eight in the morning|When I awoke on the arrival of the others, it was six minutes to eight in the morning of the same day, today. Not two hours had passed from my rising, and time was back to normal. But the things that happened in that time could never be compressed into two hours.|The Six Fingers of Time|R.A. Lafferty|sfw
07:55|five minutes before eight|"Maybe now isn't the best time for you to see her, Mr. Dresden."<br/>I glanced up at the clock on the wall. It was five minutes before eight. "She wanted me early." I stepped to one side to go around him.|Fool Moon|Jim Butcher|sfw
07:55|7:55|Over breakfast, they discussed anything but work, a golden rule, before heading off together for the commander’s morning briefing. They were all seated around the boss’s table by 7:55, waiting for the Hawk to open proceedings.|Turn a Blind Eye|Jeffrey Archer|sfw
07:55|five minutes to eight|At five minutes to eight, the Prime Minister emerged from Wilson’s office, followed by Halifax and Cadogan. Wilson was the last to appear. He looked irritated. Legat guessed he must have had a further argument with Cadogan.|Munich|Robert Harris|unknown
07:55|7.55|at 7.55 this morning the circus ran away to join me.|Tightrope, from Selected Poems 1967-1987|Roger McGough|unknown
07:56|7:56|Sebastian was putting on his jacket and heading for the door when the phone rang for a third time. He looked at his watch, 7:56, and thought about ignoring it, but turned back, grabbed the phone, and said, “I haven’t got time, Mother.”|Mightier Than the Sword|Jeffrey Archer|sfw
07:56|7:56|At 7:56, Anna closed the Wentworth file and bent down to opent the bottom drawer of her desk. She slipped off her sneakers and replaced them with a pair of high-heeled shoes. She rose from her chair, gathered up the files, and glanced in the mirror - not a hair out of place.|False Impression|Jeffrey Archer|sfw
07:56|just before 8:00 a.m.|Bursting in unannounced just before 8:00 a.m., Eric Snow slapped the Examiner onto his associate pastor's desk. Art ignored the paper and instead made eye contact with his boss, offering him a transparently insincere grin.|The Ambition|Lee Strobel|sfw
07:56|seven fifty-six|I sit by the window, crunching toast, sipping coffee, and leafing through the paper in a leisurely way. At last, after devouring three slices, two cups of coffee, and all the Saturday sections, I stretch my arms in a big yawn and glance at the clock. I don't believe it. It's only seven fifty-six.|The Undomestic Goddess|Sophie Kinsella|unknown
07:56|four minutes to eight|The Castle Gate - only the Castle Gate - and it was four minutes to eight.|Buddenbrooks|Thomas Mann|unknown
07:57|7:57|Emma read the detailed submissions from both presidents during her journey across London, but hadn’t come down in favor of either side by the time her car pulled into Harley Street. She placed the file back in the red box and checked her watch: 7:57.|This Was a Man|Jeffrey Archer|sfw
07:57|7:57 A.M.|7:57 A.M.<br/>As Alexa stepped out of the lobby, the morning was glorious and clear. Spring had arrived in a burst of pear and cherry blossoms in the garden of St. Luke's Church, up the street, but here by the river the morning air was still brisk enough to make her skin tingle.|Syndrome|Thomas Hoover|sfw
07:58|7:58|He had to catch the conspirators alive, get them to testify against the Senator. The Director checked his watch with the clock on the Old Post Office Tower over the Washington Field Office. It was 7:58.|Shall We Tell the President?|Jeffrey Archer|sfw
07:58|7:58 AM|McEnany looked at the clock in the corner of the video screen. It said 7:58 AM. A few more keystrokes, and Paige Caldwell's voice came through his headset.|Murderer's Row|Ray Keating|sfw
07:59|one minute to eight|At one minute to eight he set off at a brisk pace down the path that would take them to the base of the mountain.|Paths of Glory|Jeffrey Archer|sfw
07:59|eight o'clock, maybe a minute before|"It was right at eight o'clock, maybe a minute before. I went into the demo room to see if I'd left my tin of polish there. And there was this bottle of milk on the trolley and I drank some of it. Just a bit off the top."|Shroud for a Nightingale|P.D. James|sfw
07:59|7.59|I'd spent fifty two days in 1958, but here it was 7.59 in the morning.|11/22/63|Stephen King|unknown
08:00|eight o’clock|Philip Lombard had the habit of waking at daybreak. He did so on this particular morning. He raised himself on an elbow and listened. The wind had somewhat abated but was still blowing. He could hear no sound of rain…<br>At eight o’clock the wind was blowing more strongly, but Lombard did not hear it. He was asleep again.|And Then There Were None|Agatha Christie|sfw
08:00|eight o’clock|“No, no, it’s not the toilet, it’s the Potter boy’s hearing - they’ve changed the time and the venue - it starts at eight o’clock now and it’s down in old Courtroom Ten -”|Harry Potter and the Order of the Phoenix|J.K. Rowling|sfw
08:00|8:00|The boys' loud laughter turned into groans, however, when he coldly informed them they would have school all afternoon that day instead of the usual 8:00 to 11:30.|Bright Valley of Love|Edna Hong|sfw
08:00|eight o'clock|School had started at eight o'clock and Gunther was late. Mr. Kunze, the teacher, greeted him briefly with "Aha, a new bird!" and motioned the brother to wheel his chair over by the window nearest to him.|Bright Valley of Love|Edna Hong|unknown
08:00|eight o’clock|His landlady’s cook, who always brought him his breakfast at eight o’clock, failed to appear on this occasion. That had never happened before.|The Trial|Franz Kafka|unknown
08:00|8 A.M.|Tom Tooney devours his fettucini alfredo with a napkin tucked into the collar of his shirt, eating and slurping with abandon, and follows it up with a mixed-nut panna cotta. Holly has an antipasto and refuses dessert, settling for a cup of decaf (she eschews caffeine after 8 A.M.).|If It Bleeds|Stephen King|unknown
08:00|eight o’clock in the morning|With no expectation of pleasure, but with the strongest curiosity, Elizabeth opened the letter, and, to her still increasing wonder, perceived an envelope containing two sheets of letter paper, written quite through, in a very close hand. The envelope itself was likewise full. Pursuing her way along the lane, she then began it. It was dated from Rosings, at eight o’clock in the morning, and was as follows:|Pride and Prejudice|Jane Austen|unknown
08:00|eight o’clock|The jungle river became narrower. The banks closed in on both sides until the trees and foliage overhanging the banks met high above to block out the sun. Tim heard the cry of birds, and saw small chirping dinosaurs leaping among the branches. But mostly it was silent, the air hot and still beneath the canopy of trees.<br>Grant looked at his watch. It was eight o’clock.|Jurassic Park|Michael Crichton|unknown
08:00|8:00 A.M.|He sat in front of the consoles and gulped another cup of coffee. All around him, the control room was strewn with paper plates and half-eaten sandwiches. Arnold was exhausted. It was 8:00 A.M. on Saturday.|Jurassic Park|Michael Crichton|unknown
08:00|eight o’clock|“My fiddle would be the better for new strings,” he remarked. “Put your pistol in your pocket. When the fellow comes, speak to him in an ordinary way. Leave the rest to me. Don’t frighten him by looking at him too hard.”<br>“It is eight o’clock now,” I said, glancing at my watch.|A Study in Scarlet|Sir Arthur Conan Doyle|unknown
08:00|eight o’clock|The mother nodded. She didn’t seem able to get out a word. The daughter burst into tears. I felt more than ever that these people knew something of the matter.<br>“At what o’clock did Mr. Drebber leave your house for the train?” I asked.<br>“At eight o’clock,” she said, gulping in her throat to keep down her agitation.|A Study in Scarlet|Sir Arthur Conan Doyle|unknown
08:00|eight o’clock|When the owner’s meal was ready at eight o’clock, she pushed the room service cart into the elevator and rode up to the sixth floor. It was the standard meal for him: a half bottle of red wine with the cork loosened, a thermal pot of coffee, a chicken entrée with steamed vegetables, rolls and butter. The heavy aroma of cooked chicken quickly filled the little elevator. It mingled with the smell of rain.|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
08:00|eight in the morning|Going down the Rue des Dames I bump into Peckover, another poor devil who works on the paper. He complains of getting only three or four hours’ sleep a night—has to get up at eight in the morning to work at a dentist’s office. It isn’t for the money he’s doing it, so he explains—it’s for to buy himself a set of false teeth.|Tropic of Cancer|Henry Miller|unknown
08:00|eight A.M.|I felt my head get heavy. Harrison Ford was my dream man. My heart slowed, but still, I couldn’t sleep. I drank from the jug of gin. It seemed to settle my stomach.<br>At eight A.M., I called Trevor again. This time he didn’t answer.<br>“Just checking in,” I said in my message. “It’s been a while. Curious how you’ve been and what you’ve been up to. Let’s catch up soon.”|My Year of Rest and Relaxation|Ottessa Moshfegh|unknown
08:00|eight 𝘴𝘩𝘢𝘳𝘱|The creature stuck her booty into a little burglar’s bag. “No more valuables to be taken care of?”<br>“Put those items back! Now! Or I’ll have your job, I swear it!”<br>“I’ll take that as a no. Breakfast is eight 𝘴𝘩𝘢𝘳𝘱. Boiled eggs with toast soldiers today. None for the tardy.”|Cloud Atlas|David Mitchell|unknown
08:00|eight A.M.|Last night I left a letter under the manager’s day-office door—he’ll find it at eight A.M. tomorrow—informing him of the change in my existential status, so with luck an innocent chambermaid will be spared an unpleasant surprise. See, I do think of the little people.|Cloud Atlas|David Mitchell|unknown
08:00|eight o’clock|This morning I plain don’t remember. They got enough of those things they call pills down me so I don’t know a thing till I hear the ward door open. That ward door opening means it’s at least eight o’clock, means there’s been maybe an hour and a half I was out cold in that Seclusion Room when the technicians could of come in and installed anything the Big Nurse ordered and I wouldn’t have the slightest notion what.|One Flew Over the Cuckoo’s Nest|Ken Kesey|unknown
08:00|eight|“Agh ...” I gasped hoarsely, turning over onto my back. Through the heavy curtains I couldn’t see whether it was still night or the day was well advanced. I squinted at the clock: The glowing figures showed eight.|Night Watch: Book One|Sergei Lukyanenko|unknown
08:00|Eight o’clock|Eight o’clock the walls whirr and hum into full swing. The speaker in the ceiling says, “Medications,” using the Big Nurse’s voice.|One Flew Over the Cuckoo’s Nest|Ken Kesey|unknown
08:00|eight|“I’ll give you a ride, of course!” Sarah said, slapping Kendra’s shoulder. “It’s really no problem.”<br>Kendra grabbed where she’d been slapped. “We start at eight?” she said, kneading her shoulder.|Reprieve|James Han Mattson|unknown
08:00|eight in the morning|It was only eight in the morning, too early for the lazy sods on the board to show up for their stab at municipal work. Still, the wee hour didn’t stop Thomas from kicking the blue council doors in unadulterated rage before retreating to his Land Rover to await Councilman Padraig Carey’s arrival.|Pomegranate Soup|Marsha Mehran|unknown
08:00|eight o’clock|A man who had been in motion since eight o’clock in the morning, and might now have been still, who had been long talking, and might have been silent, who had been in more than one crowd, and might have been alone!|Emma|Jane Austen|unknown
